,gk,jenis,daerah,Cluster
3201,95993.0,NONMAKANAN,PERKOTAAN,0
3202,102680.0,NONMAKANAN,PERKOTAAN,0
3203,104754.0,NONMAKANAN,PERKOTAAN,0
3204,122681.0,NONMAKANAN,PERKOTAAN,0
3205,125239.99999999999,NONMAKANAN,PERDESAAN,4
3206,132451.0,NONMAKANAN,PERDESAAN,4
3207,140978.0,NONMAKANAN,PERDESAAN,4
3208,101864.99999999999,NONMAKANAN,PERDESAAN,4
3209,107716.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3210,114225.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3211,124755.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
3212,110468.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3213,115008.0,NONMAKANAN,PERKOTAAN,0
3214,121902.99999999999,NONMAKANAN,PERKOTAAN,0
3215,131597.0,NONMAKANAN,PERKOTAAN,0
3216,287333.0,NONMAKANAN,PERKOTAAN,0
3217,299970.0,NONMAKANAN,PERDESAAN,4
3218,307382.0,NONMAKANAN,PERDESAAN,4
3219,316683.0,NONMAKANAN,PERDESAAN,4
3220,298172.0,NONMAKANAN,PERDESAAN,4
3221,311647.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3222,323556.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3223,338130.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3228,328674.0,NONMAKANAN,PERKOTAAN,0
3229,339239.0,NONMAKANAN,PERDESAAN,4
3230,348254.0,NONMAKANAN,PERDESAAN,4
3231,357224.0,NONMAKANAN,PERDESAAN,4
3232,360670.0,NONMAKANAN,PERDESAAN,4
3233,374938.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3234,387202.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3235,392543.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3236,349726.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3237,362729.0,TOTAL,PERKOTAAN,5
3238,373484.0,TOTAL,PERKOTAAN,5
3239,380524.0,TOTAL,PERKOTAAN,5
3240,373219.0,TOTAL,PERKOTAAN,5
3241,378311.0,TOTAL,PERDESAAN,1
3242,387139.0,TOTAL,PERDESAAN,1
3243,403547.0,TOTAL,PERDESAAN,1
3244,414001.99999999994,TOTAL,PERDESAAN,1
3245,418861.0,TOTAL,PERKOTAAN,5
3246,426596.00000000006,TOTAL,PERKOTAAN,5
3247,440649.0,TOTAL,PERKOTAAN,5
3248,401536.0,TOTAL,PERKOTAAN,5
3249,406836.0,TOTAL,PERDESAAN,1
3250,413528.00000000006,TOTAL,PERDESAAN,1
3251,427494.00000000006,TOTAL,PERDESAAN,1
3252,418029.0,TOTAL,PERDESAAN,1
3253,443673.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3254,471684.0,TOTAL,PERDESAANPERKOTAAN,1
3255,478873.0,TOTAL,PERDESAANPERKOTAAN,1
3256,449184.0,TOTAL,PERDESAANPERKOTAAN,1
3257,464931.0,TOTAL,PERKOTAAN,5
3258,492603.0,TOTAL,PERKOTAAN,5
3259,498959.0,TOTAL,PERKOTAAN,5
3260,438248.0,TOTAL,PERKOTAAN,5
3261,457411.99999999994,TOTAL,PERDESAAN,1
3262,485634.00000000006,TOTAL,PERDESAAN,1
3263,492619.0,TOTAL,PERDESAAN,1
3264,494153.00000000006,TOTAL,PERDESAAN,1
3265,499553.0,TOTAL,PERDESAANPERKOTAAN,1
3266,525228.0,TOTAL,PERDESAANPERKOTAAN,1
3267,557200.0,TOTAL,PERDESAANPERKOTAAN,1
3268,514743.0,TOTAL,PERDESAANPERKOTAAN,1
3269,537135.0,TOTAL,PERKOTAAN,5
3270,565361.0,TOTAL,PERKOTAAN,5
3271,603025.0,TOTAL,PERKOTAAN,5
3272,506982.0,TOTAL,PERKOTAAN,5
3273,522879.0,TOTAL,PERDESAAN,1
3274,548817.0,TOTAL,PERDESAAN,1
3275,584939.0,TOTAL,PERDESAAN,1
3276,229677.0,TOTAL,PERDESAAN,1
3277,235422.0,TOTAL,PERDESAANPERKOTAAN,1
3278,248602.0,TOTAL,PERDESAANPERKOTAAN,1
3279,257169.99999999997,TOTAL,PERDESAANPERKOTAAN,1
3280,255022.99999999997,TOTAL,PERDESAANPERKOTAAN,1
3281,271860.0,TOTAL,PERKOTAAN,5
3282,286982.0,TOTAL,PERKOTAAN,5
3283,294159.0,TOTAL,PERKOTAAN,5
3284,244281.0,TOTAL,PERKOTAAN,5
3285,256417.0,TOTAL,PERDESAAN,1
3286,270862.0,TOTAL,PERDESAAN,1
3287,278536.0,TOTAL,PERDESAAN,1
3288,268327.0,TOTAL,PERDESAAN,1
3289,282483.0,TOTAL,PERDESAANPERKOTAAN,1
3290,288601.0,TOTAL,PERDESAANPERKOTAAN,1
3291,294677.0,TOTAL,PERDESAANPERKOTAAN,1
3292,302037.0,TOTAL,PERDESAANPERKOTAAN,1
3293,309046.0,MAKANAN,PERKOTAAN,2
3294,313712.0,MAKANAN,PERKOTAAN,2
3295,323191.0,MAKANAN,PERKOTAAN,2
3296,287959.0,MAKANAN,PERKOTAAN,2
3297,297743.0,MAKANAN,PERDESAAN,3
3298,302854.0,MAKANAN,PERDESAAN,3
3299,310496.0,MAKANAN,PERDESAAN,3
3300,312945.0,MAKANAN,PERDESAAN,3
3301,322321.0,MAKANAN,PERDESAANPERKOTAAN,3
3302,337851.0,MAKANAN,PERDESAANPERKOTAAN,3
3303,341730.0,MAKANAN,PERDESAANPERKOTAAN,3
3304,335341.0,MAKANAN,PERDESAANPERKOTAAN,3
3305,354054.0,MAKANAN,PERKOTAAN,2
3306,370662.0,MAKANAN,PERKOTAAN,2
3307,374563.0,MAKANAN,PERKOTAAN,2
3308,325590.0,MAKANAN,PERKOTAAN,2
3309,340430.0,MAKANAN,PERDESAAN,3
3310,355813.0,MAKANAN,PERDESAAN,3
3311,360394.0,MAKANAN,PERDESAAN,3
3312,356053.0,MAKANAN,PERDESAAN,3
3313,362027.0,MAKANAN,PERDESAANPERKOTAAN,3
3314,379337.0,MAKANAN,PERDESAANPERKOTAAN,3
3315,399109.0,MAKANAN,PERDESAANPERKOTAAN,3
3316,384188.0,MAKANAN,PERDESAANPERKOTAAN,3
3317,389770.0,MAKANAN,PERKOTAAN,2
3318,411135.0,MAKANAN,PERKOTAAN,2
3319,431084.00000000006,MAKANAN,PERKOTAAN,2
3320,371204.0,MAKANAN,PERKOTAAN,2
3321,376894.0,MAKANAN,PERDESAAN,3
3322,396308.0,MAKANAN,PERDESAAN,3
3323,415976.0,MAKANAN,PERDESAAN,3
3324,124425.99999999999,MAKANAN,PERDESAAN,3
3325,136370.0,MAKANAN,PERDESAANPERKOTAAN,3
3326,137860.0,MAKANAN,PERDESAANPERKOTAAN,3
3327,141992.0,MAKANAN,PERDESAANPERKOTAAN,3
3328,76943.0,MAKANAN,PERDESAANPERKOTAAN,3
3329,81112.0,MAKANAN,PERKOTAAN,2
3330,83630.0,MAKANAN,PERKOTAAN,2
3331,86488.0,MAKANAN,PERKOTAAN,2
3332,97068.0,MAKANAN,PERKOTAAN,2
3333,104532.0,MAKANAN,PERDESAAN,3
3334,106618.0,MAKANAN,PERDESAAN,3
3335,110736.0,MAKANAN,PERDESAAN,3
3336,144125.0,MAKANAN,PERDESAAN,3
3337,152307.0,MAKANAN,PERDESAANPERKOTAAN,3
3338,152617.0,MAKANAN,PERDESAANPERKOTAAN,3
3339,153198.0,MAKANAN,PERDESAANPERKOTAAN,3
3340,91060.0,MAKANAN,PERDESAANPERKOTAAN,3
3341,98337.0,NONMAKANAN,PERKOTAAN,0
3342,100782.99999999999,NONMAKANAN,PERKOTAAN,0
3343,101477.99999999999,NONMAKANAN,PERKOTAAN,0
3344,114464.00000000001,NONMAKANAN,PERKOTAAN,0
3345,122231.0,NONMAKANAN,PERDESAAN,4
3346,124920.0,NONMAKANAN,PERDESAAN,4
3347,125666.0,NONMAKANAN,PERDESAAN,4
3348,157348.0,NONMAKANAN,PERDESAAN,4
3349,161445.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3350,165897.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3351,167122.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3352,108587.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3353,116394.0,NONMAKANAN,PERKOTAAN,0
3354,119592.0,NONMAKANAN,PERKOTAAN,0
3355,121152.0,NONMAKANAN,PERKOTAAN,0
3356,131631.0,NONMAKANAN,PERKOTAAN,0
3357,137693.0,NONMAKANAN,PERDESAAN,4
3358,141449.0,NONMAKANAN,PERDESAAN,4
3359,143292.0,NONMAKANAN,PERDESAAN,4
3360,171187.0,NONMAKANAN,PERDESAAN,4
3361,174014.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3362,180716.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3363,189362.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3364,126183.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
3365,127523.00000000001,NONMAKANAN,PERKOTAAN,0
3366,133660.0,NONMAKANAN,PERKOTAAN,0
3367,141833.0,NONMAKANAN,PERKOTAAN,0
3368,147946.0,NONMAKANAN,PERKOTAAN,0
3369,150151.0,NONMAKANAN,PERDESAAN,4
3370,156765.0,NONMAKANAN,PERDESAAN,4
3371,165254.0,NONMAKANAN,PERDESAAN,4
3372,298518.0,NONMAKANAN,PERDESAAN,4
3373,313691.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3374,322006.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3375,336782.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3376,272614.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3377,290576.0,NONMAKANAN,PERKOTAAN,0
3378,298656.0,NONMAKANAN,PERKOTAAN,0
3379,313954.0,NONMAKANAN,PERKOTAAN,0
3384,354103.0,NONMAKANAN,PERDESAAN,4
3385,371793.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3386,386462.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3387,399162.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3388,331966.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3389,352972.0,TOTAL,PERKOTAAN,5
3390,370612.0,TOTAL,PERKOTAAN,5
3391,380647.0,TOTAL,PERKOTAAN,5
3392,341349.0,TOTAL,PERKOTAAN,5
3393,360949.0,TOTAL,PERDESAAN,1
3394,377480.0,TOTAL,PERDESAAN,1
3395,389272.0,TOTAL,PERDESAAN,1
3396,412452.0,TOTAL,PERDESAAN,1
3397,434791.0,TOTAL,PERKOTAAN,5
3398,441217.99999999994,TOTAL,PERKOTAAN,5
3399,447876.0,TOTAL,PERKOTAAN,5
3400,393097.0,TOTAL,PERKOTAAN,5
3401,407382.0,TOTAL,PERDESAAN,1
3402,414494.0,TOTAL,PERDESAAN,1
3403,424670.00000000006,TOTAL,PERDESAAN,1
3404,402423.0,TOTAL,PERDESAAN,1
3405,419973.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3406,427774.00000000006,TOTAL,PERDESAANPERKOTAAN,1
3407,436162.0,TOTAL,PERDESAANPERKOTAAN,1
3408,470293.0,TOTAL,PERDESAANPERKOTAAN,1
3409,483766.0,TOTAL,PERKOTAAN,5
3410,503748.0,TOTAL,PERKOTAAN,5
3411,508852.0,TOTAL,PERKOTAAN,5
3412,443928.0,TOTAL,PERKOTAAN,5
3413,470447.0,TOTAL,PERDESAAN,1
3414,490254.00000000006,TOTAL,PERDESAAN,1
3415,495715.0,TOTAL,PERDESAAN,1
3416,457220.99999999994,TOTAL,PERDESAAN,1
3417,478123.00000000006,TOTAL,PERDESAANPERKOTAAN,1
3418,497262.00000000006,TOTAL,PERDESAANPERKOTAAN,1
3419,503685.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3420,527240.0,TOTAL,PERDESAANPERKOTAAN,1
3421,536041.0,TOTAL,PERKOTAAN,5
3422,560053.0,TOTAL,PERKOTAAN,5
3423,588472.0,TOTAL,PERKOTAAN,5
3424,510372.00000000006,TOTAL,PERKOTAAN,5
3425,517293.0,TOTAL,PERDESAAN,1
3426,544795.0,TOTAL,PERDESAAN,1
3427,572917.0,TOTAL,PERDESAAN,1
3428,519150.0,TOTAL,PERDESAAN,1
3429,527045.0,TOTAL,PERDESAANPERKOTAAN,1
3430,553073.0,TOTAL,PERDESAANPERKOTAAN,1
3431,581230.0,TOTAL,PERDESAANPERKOTAAN,1
3432,337970.0,TOTAL,PERDESAANPERKOTAAN,1
3433,348480.0,TOTAL,PERKOTAAN,5
3434,359194.0,TOTAL,PERKOTAAN,5
3435,370609.0,TOTAL,PERKOTAAN,5
3436,333612.0,TOTAL,PERKOTAAN,5
3437,348598.0,TOTAL,PERDESAAN,1
3438,364879.0,TOTAL,PERDESAAN,1
3439,375619.0,TOTAL,PERDESAAN,1
3440,336356.0,TOTAL,PERDESAAN,1
3441,348524.0,TOTAL,PERDESAANPERKOTAAN,1
3442,363918.0,TOTAL,PERDESAANPERKOTAAN,1
3443,372417.0,TOTAL,PERDESAANPERKOTAAN,1
3444,387723.0,TOTAL,PERDESAANPERKOTAAN,1
3445,391088.0,MAKANAN,PERKOTAAN,2
3446,394601.0,MAKANAN,PERKOTAAN,2
3447,411445.0,MAKANAN,PERKOTAAN,2
3448,391851.0,MAKANAN,PERKOTAAN,2
3449,410491.0,MAKANAN,PERDESAAN,3
3450,424731.0,MAKANAN,PERDESAAN,3
3451,435063.0,MAKANAN,PERDESAAN,3
3452,389151.0,MAKANAN,PERDESAAN,3
3453,398030.0,MAKANAN,PERDESAANPERKOTAAN,3
3454,405108.0,MAKANAN,PERDESAANPERKOTAAN,3
3455,419549.00000000006,MAKANAN,PERDESAANPERKOTAAN,3
3456,422701.0,MAKANAN,PERDESAANPERKOTAAN,3
3457,437601.00000000006,MAKANAN,PERKOTAAN,2
3458,453545.00000000006,MAKANAN,PERKOTAAN,2
3459,462661.0,MAKANAN,PERKOTAAN,2
3460,441376.0,MAKANAN,PERKOTAAN,2
3461,465407.0,MAKANAN,PERDESAAN,3
3462,483135.0,MAKANAN,PERDESAAN,3
3463,486519.99999999994,MAKANAN,PERDESAAN,3
3464,429165.00000000006,MAKANAN,PERDESAAN,3
3465,446840.0,MAKANAN,PERDESAANPERKOTAAN,3
3466,463823.00000000006,MAKANAN,PERDESAANPERKOTAAN,3
3467,470589.0,MAKANAN,PERDESAANPERKOTAAN,3
3468,479168.0,MAKANAN,PERDESAANPERKOTAAN,3
3469,488747.99999999994,MAKANAN,PERKOTAAN,2
3470,507660.99999999994,MAKANAN,PERKOTAAN,2
3471,541868.0,MAKANAN,PERKOTAAN,2
3472,498601.0,MAKANAN,PERKOTAAN,2
3473,509282.0,MAKANAN,PERDESAAN,3
3474,526674.0,MAKANAN,PERDESAAN,3
3475,556626.0,MAKANAN,PERDESAAN,3
3476,485445.00000000006,MAKANAN,PERDESAAN,3
3477,495784.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
3478,513874.0,MAKANAN,PERDESAANPERKOTAAN,3
3479,546669.0,MAKANAN,PERDESAANPERKOTAAN,3
3480,147917.0,MAKANAN,PERDESAANPERKOTAAN,3
3481,156071.0,MAKANAN,PERKOTAAN,2
3482,160459.0,MAKANAN,PERKOTAAN,2
3483,164529.0,MAKANAN,PERKOTAAN,2
3484,119387.0,MAKANAN,PERKOTAAN,2
3485,128016.0,MAKANAN,PERDESAAN,3
3486,131096.0,MAKANAN,PERDESAAN,3
3487,134422.0,MAKANAN,PERDESAAN,3
3488,137353.0,MAKANAN,PERDESAAN,3
3489,145683.0,MAKANAN,PERDESAANPERKOTAAN,3
3490,147287.0,MAKANAN,PERDESAANPERKOTAAN,3
3491,154269.0,MAKANAN,PERDESAANPERKOTAAN,3
3492,168156.0,MAKANAN,PERDESAANPERKOTAAN,3
3493,173713.0,NONMAKANAN,PERKOTAAN,0
3494,181664.0,NONMAKANAN,PERKOTAAN,0
3495,190174.0,NONMAKANAN,PERKOTAAN,0
3496,140868.0,NONMAKANAN,PERKOTAAN,0
3497,144007.0,NONMAKANAN,PERDESAAN,4
3498,145280.0,NONMAKANAN,PERDESAAN,4
3499,154524.0,NONMAKANAN,PERDESAAN,4
3500,158943.0,NONMAKANAN,PERDESAAN,4
3501,163838.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3502,169596.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3503,178650.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3504,191520.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3505,205447.0,NONMAKANAN,PERKOTAAN,0
3506,212425.0,NONMAKANAN,PERKOTAAN,0
3507,212738.0,NONMAKANAN,PERKOTAAN,0
3508,156075.0,NONMAKANAN,PERKOTAAN,0
3509,162946.0,NONMAKANAN,PERDESAAN,4
3510,169485.0,NONMAKANAN,PERDESAAN,4
3511,169549.0,NONMAKANAN,PERDESAAN,4
3512,179991.0,NONMAKANAN,PERDESAAN,4
3513,191850.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3514,198479.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3515,199033.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3516,216656.00000000003,NONMAKANAN,PERDESAANPERKOTAAN,4
3517,218138.00000000003,NONMAKANAN,PERKOTAAN,0
3518,224534.0,NONMAKANAN,PERKOTAAN,0
3519,230245.0,NONMAKANAN,PERKOTAAN,0
3520,175035.0,NONMAKANAN,PERKOTAAN,0
3521,183628.0,NONMAKANAN,PERDESAAN,4
3522,191875.0,NONMAKANAN,PERDESAAN,4
3523,201939.0,NONMAKANAN,PERDESAAN,4
3524,203590.0,NONMAKANAN,PERDESAAN,4
3525,207438.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3526,214334.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3527,221451.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3528,401132.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3529,435313.0,NONMAKANAN,PERKOTAAN,0
3530,448220.0,NONMAKANAN,PERKOTAAN,0
3531,459004.00000000006,NONMAKANAN,PERKOTAAN,0
3532,349935.0,NONMAKANAN,PERKOTAAN,0
3533,389784.0,NONMAKANAN,PERDESAAN,4
3534,404554.0,NONMAKANAN,PERDESAAN,4
3535,420427.0,NONMAKANAN,PERDESAAN,4
3540,485886.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
3541,504551.0,TOTAL,PERKOTAAN,5
3542,519653.0,TOTAL,PERKOTAAN,5
3543,535137.0,TOTAL,PERKOTAAN,5
3544,452999.0,TOTAL,PERKOTAAN,5
3545,476614.00000000006,TOTAL,PERDESAAN,1
3546,495975.0,TOTAL,PERDESAAN,1
3547,510040.99999999994,TOTAL,PERDESAAN,1
3548,473709.00000000006,TOTAL,PERDESAAN,1
3549,494207.00000000006,TOTAL,PERDESAANPERKOTAAN,1
3550,511205.0,TOTAL,PERDESAANPERKOTAAN,1
3551,526686.0,TOTAL,PERDESAANPERKOTAAN,1
3552,555880.0,TOTAL,PERDESAANPERKOTAAN,1
3553,564801.0,TOTAL,PERKOTAAN,5
3554,576265.0,TOTAL,PERKOTAAN,5
3555,601619.0,TOTAL,PERKOTAAN,5
3556,532719.0,TOTAL,PERKOTAAN,5
3557,554497.0,TOTAL,PERDESAAN,1
3558,570012.0,TOTAL,PERDESAAN,1
3559,589588.0,TOTAL,PERDESAAN,1
3560,548094.0,TOTAL,PERDESAAN,1
3561,561868.0,TOTAL,PERDESAANPERKOTAAN,1
3562,574704.0,TOTAL,PERDESAANPERKOTAAN,1
3563,598200.0,TOTAL,PERDESAANPERKOTAAN,1
3564,614221.0,TOTAL,PERDESAANPERKOTAAN,1
3565,643047.0,TOTAL,PERKOTAAN,5
3566,665970.0,TOTAL,PERKOTAAN,5
3567,675399.0,TOTAL,PERKOTAAN,5
3568,597451.0,TOTAL,PERKOTAAN,5
3569,628354.0,TOTAL,PERDESAAN,1
3570,652620.0,TOTAL,PERDESAAN,1
3571,656069.0,TOTAL,PERDESAAN,1
3572,609156.0,TOTAL,PERDESAAN,1
3573,638690.0,TOTAL,PERDESAANPERKOTAAN,1
3574,662302.0,TOTAL,PERDESAANPERKOTAAN,1
3575,669622.0,TOTAL,PERDESAANPERKOTAAN,1
3576,695824.0,TOTAL,PERDESAANPERKOTAAN,1
3577,706886.0,TOTAL,PERKOTAAN,5
3578,732195.0,TOTAL,PERKOTAAN,5
3579,772112.0,TOTAL,PERKOTAAN,5
3580,673636.0,TOTAL,PERKOTAAN,5
3581,692910.0,TOTAL,PERDESAAN,1
3582,718550.0,TOTAL,PERDESAAN,1
3583,758565.0,TOTAL,PERDESAAN,1
3584,689035.0,TOTAL,PERDESAAN,1
3585,703223.0,TOTAL,PERDESAANPERKOTAAN,1
3586,728208.0,TOTAL,PERDESAANPERKOTAAN,1
3587,768120.0,TOTAL,PERDESAANPERKOTAAN,1
3588,342729.0,TOTAL,PERDESAANPERKOTAAN,1
3589,355117.0,MAKANAN,PERKOTAAN,2
3590,367378.0,MAKANAN,PERKOTAAN,2
3591,379442.0,MAKANAN,PERKOTAAN,2
3592,339904.0,MAKANAN,PERKOTAAN,2
3593,351534.0,MAKANAN,PERDESAAN,3
3594,372825.0,MAKANAN,PERDESAAN,3
3595,386598.0,MAKANAN,PERDESAAN,3
3596,341484.0,MAKANAN,PERDESAAN,3
3597,353538.0,MAKANAN,PERDESAANPERKOTAAN,3
3598,367944.0,MAKANAN,PERDESAANPERKOTAAN,3
3599,382698.0,MAKANAN,PERDESAANPERKOTAAN,3
3600,396530.0,MAKANAN,PERDESAANPERKOTAAN,3
3601,423315.0,MAKANAN,PERKOTAAN,2
3602,432126.99999999994,MAKANAN,PERKOTAAN,2
3603,471677.99999999994,MAKANAN,PERKOTAAN,2
3604,400086.0,MAKANAN,PERKOTAAN,2
3605,410855.0,MAKANAN,PERDESAAN,3
3606,413858.0,MAKANAN,PERDESAAN,3
3607,430968.99999999994,MAKANAN,PERDESAAN,3
3608,398122.0,MAKANAN,PERDESAAN,3
3609,418003.0,MAKANAN,PERDESAANPERKOTAAN,3
3610,423796.0,MAKANAN,PERDESAANPERKOTAAN,3
3611,454542.0,MAKANAN,PERDESAANPERKOTAAN,3
3612,495678.0,MAKANAN,PERDESAANPERKOTAAN,3
3613,514485.0,MAKANAN,PERKOTAAN,2
3614,526226.0,MAKANAN,PERKOTAAN,2
3615,532518.0,MAKANAN,PERKOTAAN,2
3616,453445.0,MAKANAN,PERKOTAAN,2
3617,453991.99999999994,MAKANAN,PERDESAAN,3
3618,460249.0,MAKANAN,PERDESAAN,3
3619,471012.0,MAKANAN,PERDESAAN,3
3620,478280.0,MAKANAN,PERDESAAN,3
3621,488970.0,MAKANAN,PERDESAANPERKOTAAN,3
3622,499050.0,MAKANAN,PERDESAANPERKOTAAN,3
3623,508698.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
3624,546681.0,MAKANAN,PERDESAANPERKOTAAN,3
3625,556182.0,MAKANAN,PERKOTAAN,2
3626,591239.0,MAKANAN,PERKOTAAN,2
3627,616790.0,MAKANAN,PERKOTAAN,2
3628,484174.00000000006,MAKANAN,PERKOTAAN,2
3629,496468.0,MAKANAN,PERDESAAN,3
3630,525335.0,MAKANAN,PERDESAAN,3
3631,548026.0,MAKANAN,PERDESAAN,3
3632,522517.0,MAKANAN,PERDESAAN,3
3633,531302.0,MAKANAN,PERDESAANPERKOTAAN,3
3634,566292.0,MAKANAN,PERDESAANPERKOTAAN,3
3635,590192.0,MAKANAN,PERDESAANPERKOTAAN,3
3636,146400.0,MAKANAN,PERDESAANPERKOTAAN,3
3637,150144.0,NONMAKANAN,PERKOTAAN,0
3638,156536.0,NONMAKANAN,PERKOTAAN,0
3639,160057.0,NONMAKANAN,PERKOTAAN,0
3640,118587.0,NONMAKANAN,PERKOTAAN,0
3641,126110.0,NONMAKANAN,PERDESAAN,4
3642,127155.00000000001,NONMAKANAN,PERDESAAN,4
3643,131706.0,NONMAKANAN,PERDESAAN,4
3644,134137.0,NONMAKANAN,PERDESAAN,4
3645,139548.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3646,145670.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3647,147868.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3648,166407.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3649,172487.0,NONMAKANAN,PERKOTAAN,0
3650,172564.0,NONMAKANAN,PERKOTAAN,0
3651,175652.0,NONMAKANAN,PERKOTAAN,0
3652,137160.0,NONMAKANAN,PERKOTAAN,0
3653,143692.0,NONMAKANAN,PERDESAAN,4
3654,147823.0,NONMAKANAN,PERDESAAN,4
3655,150711.0,NONMAKANAN,PERDESAAN,4
3656,153917.0,NONMAKANAN,PERDESAAN,4
3657,160302.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3658,162252.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3659,165958.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3660,183982.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3661,184597.0,NONMAKANAN,PERKOTAAN,0
3662,188266.0,NONMAKANAN,PERKOTAAN,0
3663,190960.0,NONMAKANAN,PERKOTAAN,0
3664,156288.0,NONMAKANAN,PERKOTAAN,0
3665,169923.0,NONMAKANAN,PERDESAAN,4
3666,172338.0,NONMAKANAN,PERDESAAN,4
3667,178749.0,NONMAKANAN,PERDESAAN,4
3668,173136.0,NONMAKANAN,PERDESAAN,4
3669,178863.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3670,181985.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3671,186264.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3672,192586.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3673,205658.0,NONMAKANAN,PERKOTAAN,0
3674,213278.0,NONMAKANAN,PERKOTAAN,0
3675,217984.0,NONMAKANAN,PERKOTAAN,0
3676,181789.0,NONMAKANAN,PERKOTAAN,0
3677,188114.0,NONMAKANAN,PERDESAAN,4
3678,194647.0,NONMAKANAN,PERDESAAN,4
3679,202380.0,NONMAKANAN,PERDESAAN,4
3680,188477.0,NONMAKANAN,PERDESAAN,4
3681,199041.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3682,206622.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3683,212374.0,NONMAKANAN,PERDESAANPERKOTAAN,4
3696,489129.0,TOTAL,PERKOTAAN,5
3697,505262.0,TOTAL,PERDESAAN,1
3698,523913.99999999994,TOTAL,PERDESAAN,1
3699,539499.0,TOTAL,PERDESAAN,1
3700,458490.0,TOTAL,PERDESAAN,1
3701,477644.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3702,499980.0,TOTAL,PERDESAANPERKOTAAN,1
3703,518304.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3704,475620.99999999994,TOTAL,PERDESAANPERKOTAAN,1
3705,493085.99999999994,TOTAL,PERKOTAAN,5
3706,513614.0,TOTAL,PERKOTAAN,5
3707,530566.0,TOTAL,PERKOTAAN,5
3708,562937.0,TOTAL,PERKOTAAN,5
3709,595802.0,TOTAL,PERDESAAN,1
3710,604691.0,TOTAL,PERDESAAN,1
3711,647330.0,TOTAL,PERDESAAN,1
3712,537246.0,TOTAL,PERDESAAN,1
3713,554548.0,TOTAL,PERDESAANPERKOTAAN,1
3714,561681.0,TOTAL,PERDESAANPERKOTAAN,1
3715,581681.0,TOTAL,PERDESAANPERKOTAAN,1
3716,552039.0,TOTAL,PERDESAANPERKOTAAN,1
3717,578305.0,TOTAL,PERKOTAAN,5
3718,586048.0,TOTAL,PERKOTAAN,5
